Região,UF,Municipio,Acesso à internet para alunos,Quantidade de tablets para alunos,Acesso ao Laboratório de informática,Acesso à Biblioteca,Acesso à Alimentação,Acesso ao Refeitório,Acesso à Água potável,Acesso à Energia elétrica da rede pública,Acesso à Esgoto da rede pública,Acesso ao Banheiro,Acesso à Quadra de esportes
Sudeste,São Paulo,Quintana,Sim,56.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Quintana,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Quintana,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Quintana,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rafard,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rafard,Não,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rafard,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rafard,Não,12.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rafard,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rafard,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rafard,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rafard,Não,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Não,1.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Não,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Sim,3.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Sim,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Sim,6.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Não,1.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Sim,2.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Sim,3.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Sim,1.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Não,1.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Não,1.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Não,1.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Não,1.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Sim,1.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Rancharia,Não,1.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Não,1.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Sim,2.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Rancharia,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Redenção da Serra,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Redenção da Serra,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Regente Feijó,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Regente Feijó,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Regente Feijó,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Regente Feijó,Sim,1.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Regente Feijó,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Regente Feijó,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Regente Feijó,Sim,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Regente Feijó,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Regente Feijó,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Regente Feijó,Não,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Regente Feijó,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Regente Feijó,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Regente Feijó,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Regente Feijó,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Regente Feijó,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Regente Feijó,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Regente Feijó,Não,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Regente Feijó,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Regente Feijó,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Regente Feijó,Não,0.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Regente Feijó,Sim,1.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Reginópolis,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Reginópolis,Sim,200.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Reginópolis,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Reginópolis,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Reginópolis,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Reginópolis,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Reginópolis,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Sim,1.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Sim,8.0,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,Registro,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Registro,Sim,1.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Sim,7.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,9.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Registro,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,1.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,2.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,Registro,Sim,10.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Sim,1.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Registro,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Registro,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Registro,Sim,0.0,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não
Sudeste,São Paulo,Registro,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Restinga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Restinga,Sim,1.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Restinga,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Restinga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Restinga,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeira,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeira,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeira,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeira,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeira,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeira,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Bonito,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,Sim,2.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Bonito,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,Não,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Bonito,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Bonito,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,Não,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Bonito,Não,1.0,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,Sim,3.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Branco,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Branco,Sim,10.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Corrente,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Corrente,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Corrente,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Corrente,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Corrente,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão do Sul,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão do Sul,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão do Sul,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão do Sul,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão dos Índios,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão dos Índios,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão dos Índios,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão dos Índios,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Grande,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Grande,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Pires,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Ribeirão Pires,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,Sim,15.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Ribeirão Pires,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
