NO_REGIAO,NO_UF,NO_MUNICIPIO,NO_ENTIDADE,IN_INTERNET_ALUNOS,QT_TABLET_ALUNO,IN_LABORATORIO_INFORMATICA,IN_BIBLIOTECA,IN_ALIMENTACAO,IN_REFEITORIO,IN_AGUA_POTAVEL,IN_ENERGIA_REDE_PUBLICA,IN_ESGOTO_REDE_PUBLICA,IN_BANHEIRO,IN_QUADRA_ESPORTES
Sudeste,São Paulo,Itapira,IZAURA DA SILVA VIEIRA DONA EMEB,Não,2.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapira,JOAO SIMOES PROF EMEB,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapira,SEBASTIAO RIBOLDI GUERREIRO EMEB,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,BENEDITA DE LOURDES PAPALARDI DOS SANTOS PROFA EMEB,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,EDMEE BORETTI ROCHA PROFA EMEB,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,MARIA DAS MERCES IRMA CENTRO DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,WILMA AMANCIO CAMARGO MITUZAKI DRA CEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,WILMA DE TOLEDO BARROS MUNHOZ CENTRO DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,MARINA LUIZA JACOMINI RAMPIM CENTRO DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,JOSE FRANCISCO MARTINS VEREADOR EMEB,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapira,DYVANIRA BELLINI NICOLAI CENTRO DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,MARCO ANTONIO LIBANO DOS SANTOS DR EMEB,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapira,GRACINDA BATISTA LAR ESPIRITA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,FRANCISCO ROVARIS QUICO VEREADOR CEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,JOAO MARIA STEVANATTO ETEC,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapira,MARIANA DO CARMO DE ALMEIDA CINTRA PROFA EMEB,Não,1.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapira,ESCOLA A DISTANCIA DE ITAPIRA,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,HELIO PEGORARI PREFEITO CENTRO DE EDUCACAO INFANTIL,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,MARIA DE LOURDES TRANI BELLINI PROFA EMEB,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,COLEGIO COC ITAPIRA EDUCACAO INFANTIL,Não,0.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,PEDRO MAIA PASTANA PADRE CENTRO DE EDUCACAO INFANTIL,Não,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,PONTE NOVA EMEI ANEXA A EMEF,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapira,JOAQUIM VIEIRA EMEI ANEXA A EMEF,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapira,ATUANTE COLEGIO,Não,0.0,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapira,ATIVA DE ITAPIRA ESCOLA,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapira,BENEDITO FLORES DE AZEVEDO,Sim,2.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapirapuã Paulista,MARIA DE ALBUQUERQUE DIAS BAPTISTA PROFA,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapirapuã Paulista,ARCO IRIS EMEI,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapirapuã Paulista,CAETANO CHIBBARO PADRE EMEF,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapirapuã Paulista,GILBERTO DE OLIVEIRA PROF EMEIEF,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapirapuã Paulista,PEDRO MARTINS DE PAULA EMEF,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itapirapuã Paulista,ADALBERTO NAOHARU FUJITA EMEIEF,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapirapuã Paulista,MARIA BERNARDETI FERNANDES RODRIGUES PROFA,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itápolis,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA LUIZA RODRIGUES ROSSANO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DONA WANDA JANUZZI PERES,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,ANTONIO MORAES BARROS DR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,TEOFILA PINTO DE CAMARGO PROFA,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,JOAO CAETANO DA ROCHA PROF,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,PEDRO MASCARI,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,VALENTIM GENTIL,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,JULIO ASCANIO MALLET PROF,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,ESCOLA MUNICIPAL DE EDUCACAO BASICA EVA APARECIDA DE OLIVEIRA SOUZA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,ESCOLA MUNICIPAL DE EDUCACAO BASICA IGNES ANTONIA CELLI RAMALHO,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,ESCOLA MUNICIPAL DE EDUCACAO BASICA LOIDE PORTOLANI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,ESCOLA MUNICIPAL DE EDUCACAO BASICA DONA MARIA SANDRINE GRESPI,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,MUNDO PEQUENINO EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,SERGIO ABDUL NOUR EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,ESCOLA MUNICIPAL DE EDUCACAO BASICA AVERALDO PAPUCCI,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,ESCOLA MUNICIPAL DE EDUCACAO BASICA DONA MAZE,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,OSWALDO BRUSCHI COLEGIO,Não,0.0,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,SEI ESCOLA,Sim,25.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,APAE DE ITAPOLIS,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,EDUCARE DE ITAPOLIS COLEGIO,Sim,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,ALICERCE ORGANIZACAO EDUCACIONAL,Sim,5.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,VICENTE CASSINI EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,GUILHERMINA MALLET CYRINO PROFESSORA NUCLEO MUNICIPAL DE EJA,Sim,1.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,ITAPOLIS ESCOLA MUNICIPAL DE ENSINO ARTISTICO,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,JOSE TOLEDO DE MENDONCA PROFESSOR EMEF,Sim,6.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,FUNDECITRUS CENTRO DE EDUCACAO COMPLEMENTAR,Sim,1.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,DISTRITO DE TAPINAS CENTRO DE EDUCACAO COMPLEMENTAR,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,MAGDA APARECIDA DE MORAES PROFA EMEI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,MANOEL DOS SANTOS VER ESCOLA MUNICIPAL DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,MARIA DE LOURDES GENTILLE STEFANO PROFA,Sim,5.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,LUCIANO ARMENTANO,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,NILTON ROBERT PROSPERO PROF,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itápolis,SEBASTIAO FRANCISCO FERRAZ DE ARRUDA PROF,Sim,6.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itápolis,CEL JTO A EE ANTONIO MORAES BARROS DR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaporanga,COLEGIO EDUCACIONAL SAO JOSE,Sim,0.0,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaporanga,EPITACIO PESSOA,Sim,1.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaporanga,OCTAVIO DE ALMEIDA BUENO PROFESSOR,Sim,8.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itaporanga,ASSOCIACAO DE ENSINO ITAPORANGA,Sim,2.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaporanga,APAE ESCOLA DE EDUCACAO ESPECIAL PADRE DEODATO TEN KATE,Sim,1.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaporanga,ESCOLA MUNICIPAL PADRE OSVALDO GUEDES PAULO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaporanga,ESCOLA MUNICIPAL DOM ATHANAZIO MERKLE,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaporanga,VICENTE RUSSO DO AMARAL CORONEL EM,Não,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaporanga,MARIA JOSE AUGUSTO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaporanga,ALDEIA TEKOAPORA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itaporanga,PATRIMONIO CORACAO DE JESUS EM,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itaporanga,JULIO GONCALVES DE OLIVEIRA PROF EM,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaporanga,INFANCIA FELIZ SANDRA REGINA PIRES PROF CRECHE EDUCACIONAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaporanga,HERNANI CAMARGO PREFEITO CRECHE ESCOLA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaporanga,APARECIDA DE JESUS BAUMGUERTNER PROFESSORA CRECHE ESC,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaporanga,ELISA DE CAMPOS LIMA NOVELLI DONA,Sim,2.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapuí,CRECHE ESCOLA MUNICIPAL PEDRO PIGNATTI,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapuí,VICENTE PRADO SENADOR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapuí,CARA PINTADA EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapuí,RENASCER ESCOLA DE EDUCACAO ESPECIAL APAE,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapuí,SANTO ANTONIO COLEGIO,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapuí,MANUEL RODRIGUES FERREIRA EMEF,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itapuí,APARECIDA CORREIA FERREIRA DONA MULATA CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapuí,CRECHE ESCOLA MUNICIPAL ANIBAL DE BARROS SILVA,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapuí,CASA DA CRIANCA SAO JOSE DE ITAPUI,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapura,PAULO GRASSI BONILHA DR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itapura,ITAPURA EMEI DE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapura,BENEDITO LOURIVAL JERONYMO EMEF,Sim,0.0,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itapura,SOSSEGO DA MAMAE CENTRO DE EDUCACAO INFANTIL,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,COLEGIO DO RE MI,Sim,0.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,ESCOLA DE EDUCACAO INFANTIL CASTELINHO DE OURO,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,COLEGIO ETERNO APRENDIZ,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,COLEGIO OCTETO,Sim,3.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,CRECHE COMUNITARIA LAPIS DE COR,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE COMUNITARIA PEDRO DE ALMEIDA GOMES,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE COMUNITARIA ANTONIO DIAS DE BARROS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,ESCOLA MUNICIPAL AMBIENTAL NELSON BARRETO DA SILVA,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,NUCLEO DE RECREACAO INFANTIL MAXIMO SOUZA,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,INSTITUTO EDUCACIONAL CONFIANCA,Sim,4.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,COLEGIO CRIATIVA,Sim,5.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE COMUNITARIA JOAO PERCILIO DA CRUZ,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE COMUNITARIA FRANCISCO ALVES DE ARAUJO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,ESCOLA DE EDUCACAO INFANTIL MARIA TEIXEIRA,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,ESCOLA INFANTIL CASTELINHO,Não,1.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,COLEGIO MENEZES DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,ESCOLA DE EDUCACAO INFANTIL AQUARELA KIDS,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,ESCOLA DE EDUCACAO INFANTIL ARENA DO SABER,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA VILA VIRGINIA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,BREVISABER KIDS EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA SCAFFID,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,ESCOLA DE EDUCACAO INFANTIL CRIATIVA,Sim,6.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CENTER KIDS BERCARIO E EDUCACAO INFANTIL EIRELI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,Itaquaquecetuba,COLEGIO DE EDUCACAO INFANTIL SUPERATIVA LTDA,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,ZILDA BRACONI AMADOR PROFESSORA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,EUGENIO VICTORIO DELIBERATO,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,JOSE GAMA DE MIRANDA,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,HOMERO FERNANDO MILANO,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,ODILA LEITE DOS SANTOS PROFESSORA,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,EDINA ALVARES BARBOSA PROFESSORA,Sim,4.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,COLEGIO OCTETO KIDS,Não,0.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA MARIA ADERITE DE ARAUJO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA JARDIM CALIFORNIA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,COLEGIO MARIA TEIXEIRA,Não,0.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA EDIVANIO PEREIRA DOS SANTOS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA PEDRO PEREZ NEIRA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,ESCOLA TECNICA UNIVERITAS VERITAS UNG ITAQUAQUECETUBA,Sim,0.0,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA ROGERIO DA SILVA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA SEBASTIAO SOARES DA SILVA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA DOUTOR EDGARD ROMANO GARCIA RUIZ,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA PROFESSOR ROGERIO PAVARATI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA PASTOR EDESIO FERNANDES DA SILVA,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA EUNICE ARRUDA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA DONA MARIA ELOI DA SILVA SANTOS,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CRECHE SUBVENCIONADA EMILIANA PAIS DA SILVA,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não
Sudeste,São Paulo,Itaquaquecetuba,IFSP - CAMPUS ITAQUAQUECETUBA,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,VALTER DA SILVA COSTA VEREADOR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,ERVIN HORVATH DOUTOR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,JOSE BARBOSA DE ARAUJO VEREADOR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,ESTANCIA PARAISO,Não,1.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,CICERO ANTONIO DE SA RAMALHO PROFESSOR,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,CARMEN NETTO DOS SANTOS PROFESSORA,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,KAKUNOSUKE HASEGAWA,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,BENEDITO BARBOSA DE MORAES PREF ESCOLA MUNICIPAL,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Itaquaquecetuba,CLELIA MONEA CHAPINA CRECHE EM,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,DURVALINA TEIXEIRA ROSA CRECHE EM,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,MAMA DORA CRECHE EM,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,NOSSA SENHORA D AJUDA CRECHE EM,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,ROSALINA FLORA DE CAMARGO CRECHE EM,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Itaquaquecetuba,SANTA CATARINA CRECHE EM,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
