Unnamed: 0,Municipio,Total Abandono Escolar,Região,UF,Acesso à internet para alunos,Quantidade de tablets para alunos,Acesso ao Laboratório de informática,Acesso à Biblioteca,Acesso à Alimentação,Acesso ao Refeitório,Acesso à Água potável,Acesso à Energia elétrica da rede pública,Acesso à Esgoto da rede pública,Acesso ao Banheiro,Acesso à Quadra de esportes
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"2,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"12,0",Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"2,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"7,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"2,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"1,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
18,AMERICANA,"3,17",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"10,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"2,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"10,0",Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não
21,AMPARO,"1,34",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
21,AMPARO,"1,34",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"4,0",Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"2,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"2,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"4,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"2,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim
23,ANDRADINA,"0,52",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
24,ANGATUBA,"0,46",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
24,ANGATUBA,"0,46",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
24,ANGATUBA,"0,46",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
24,ANGATUBA,"0,46",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
24,ANGATUBA,"0,46",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
24,ANGATUBA,"0,46",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
24,ANGATUBA,"0,46",Sudeste,São Paulo,Sim,"2,0",Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
24,ANGATUBA,"0,46",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
24,ANGATUBA,"0,46",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
24,ANGATUBA,"0,46",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
24,ANGATUBA,"0,46",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
24,ANGATUBA,"0,46",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não
24,ANGATUBA,"0,46",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não
24,ANGATUBA,"0,46",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
24,ANGATUBA,"0,46",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
24,ANGATUBA,"0,46",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
25,ANHEMBI,"0,0",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
25,ANHEMBI,"0,0",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
25,ANHEMBI,"0,0",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
25,ANHEMBI,"0,0",Sudeste,São Paulo,Não,"0,0",Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
25,ANHEMBI,"0,0",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
25,ANHEMBI,"0,0",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
26,ANHUMAS,"5,56",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
26,ANHUMAS,"5,56",Sudeste,São Paulo,Não,"4,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
26,ANHUMAS,"5,56",Sudeste,São Paulo,Sim,"32,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
26,ANHUMAS,"5,56",Sudeste,São Paulo,Não,"4,0",Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Sim,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
27,APARECIDA,"1,39",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
27,APARECIDA,"1,39",Sudeste,São Paulo,Sim,"0,0",Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Sim,"1,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"1,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
27,APARECIDA,"1,39",Sudeste,São Paulo,Sim,"8,0",Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
27,APARECIDA,"1,39",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
27,APARECIDA,"1,39",Sudeste,São Paulo,Não,"0,0",Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
27,APARECIDA,"1,39",Sudeste,São Paulo,Sim,"0,0",Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
